,Link,route_length,base_route
1098,https://usjr.edu.ph/events/event/idea-pitching/,4,https://usjr.edu.ph/
1099,https://usjr.edu.ph/events/event/ie-advisory-council/,4,https://usjr.edu.ph/
1100,https://usjr.edu.ph/events/event/ie-general-assembly/,4,https://usjr.edu.ph/
1101,https://usjr.edu.ph/events/event/ie-research-forum/,4,https://usjr.edu.ph/
1102,https://usjr.edu.ph/events/event/induction-commerce-officers/,4,https://usjr.edu.ph/
1103,https://usjr.edu.ph/events/event/international-day-non-violence/,4,https://usjr.edu.ph/
1104,https://usjr.edu.ph/events/event/it-seminar-2/,4,https://usjr.edu.ph/
1105,https://usjr.edu.ph/events/event/it-seminar-3/,4,https://usjr.edu.ph/
1106,https://usjr.edu.ph/events/event/it-seminar-4/,4,https://usjr.edu.ph/
1107,https://usjr.edu.ph/events/event/it-seminar-5/,4,https://usjr.edu.ph/
1108,https://usjr.edu.ph/events/event/it-seminar-6/,4,https://usjr.edu.ph/
1109,https://usjr.edu.ph/events/event/it-seminar-7/,4,https://usjr.edu.ph/
1110,https://usjr.edu.ph/events/event/it-seminar-8/,4,https://usjr.edu.ph/
1111,https://usjr.edu.ph/events/event/jbees-amazing-got-talent/,4,https://usjr.edu.ph/
1112,https://usjr.edu.ph/events/event/jbees-general-assembly/,4,https://usjr.edu.ph/
1113,https://usjr.edu.ph/events/event/jbees-magkahi-usa-kita/,4,https://usjr.edu.ph/
1114,https://usjr.edu.ph/events/event/jbees-workshop/,4,https://usjr.edu.ph/
1115,https://usjr.edu.ph/events/event/jeldp/,4,https://usjr.edu.ph/
1116,https://usjr.edu.ph/events/event/jems-exhibit/,4,https://usjr.edu.ph/
1117,https://usjr.edu.ph/events/event/jems-seminar/,4,https://usjr.edu.ph/
1118,https://usjr.edu.ph/events/event/jfinex-general-assembly/,4,https://usjr.edu.ph/
1119,https://usjr.edu.ph/events/event/jhs-pakighimamat/,4,https://usjr.edu.ph/
1120,https://usjr.edu.ph/events/event/jhs-practices-pakighimamat-2/,4,https://usjr.edu.ph/
1121,https://usjr.edu.ph/events/event/jhs-practices-pakighimamat/,4,https://usjr.edu.ph/
1122,https://usjr.edu.ph/events/event/job-fair/,4,https://usjr.edu.ph/
1123,https://usjr.edu.ph/events/event/job-hunting-cas-commerce/,4,https://usjr.edu.ph/
1124,https://usjr.edu.ph/events/event/job-hunting-cicct/,4,https://usjr.edu.ph/
1125,https://usjr.edu.ph/events/event/job-hunting-coe/,4,https://usjr.edu.ph/
1126,https://usjr.edu.ph/events/event/job-hunting-for-cicct/,4,https://usjr.edu.ph/
1127,https://usjr.edu.ph/events/event/joed-grand-opening-induction-officers/,4,https://usjr.edu.ph/
1128,https://usjr.edu.ph/events/event/jpia-campus-fresh/,4,https://usjr.edu.ph/
1129,https://usjr.edu.ph/events/event/jpia-first-general-assembly/,4,https://usjr.edu.ph/
1130,https://usjr.edu.ph/events/event/jpia-immersion/,4,https://usjr.edu.ph/
1131,https://usjr.edu.ph/events/event/jpia-leadership-summit/,4,https://usjr.edu.ph/
1132,https://usjr.edu.ph/events/event/jpmap-general-membership-meeting/,4,https://usjr.edu.ph/
1133,https://usjr.edu.ph/events/event/jpmap-seminar/,4,https://usjr.edu.ph/
1134,https://usjr.edu.ph/events/event/jpmap-welcoming-josenians/,4,https://usjr.edu.ph/
1135,https://usjr.edu.ph/events/event/junior-entrepreneurs-general-assembly/,4,https://usjr.edu.ph/
1136,https://usjr.edu.ph/events/event/language-enthusiast-week/,4,https://usjr.edu.ph/
1137,https://usjr.edu.ph/events/event/leadership-training-grade-11-class-club-officers/,4,https://usjr.edu.ph/
1138,https://usjr.edu.ph/events/event/lecture-forum-nutrition-month-2/,4,https://usjr.edu.ph/
1139,https://usjr.edu.ph/events/event/lecture-forum-nutrition-month/,4,https://usjr.edu.ph/
1140,https://usjr.edu.ph/events/event/let-exam/,4,https://usjr.edu.ph/
1141,https://usjr.edu.ph/events/event/library-orientation/,4,https://usjr.edu.ph/
1142,https://usjr.edu.ph/events/event/marian-tribute-teachers-day-2018/,4,https://usjr.edu.ph/
1143,https://usjr.edu.ph/events/event/midyear-planning/,4,https://usjr.edu.ph/
1144,https://usjr.edu.ph/events/event/national-psychometrician-summit/,4,https://usjr.edu.ph/
1145,https://usjr.edu.ph/events/event/nsc-capillary-blood-sugar-testing-2/,4,https://usjr.edu.ph/
1146,https://usjr.edu.ph/events/event/nsc-capillary-blood-sugar-testing-3/,4,https://usjr.edu.ph/
1147,https://usjr.edu.ph/events/event/nsc-capillary-blood-sugar-testing-4/,4,https://usjr.edu.ph/
1148,https://usjr.edu.ph/events/event/nursing-convocation-2/,4,https://usjr.edu.ph/
1149,https://usjr.edu.ph/events/event/nursing-convocation/,4,https://usjr.edu.ph/
1150,https://usjr.edu.ph/events/event/nutrition-month-opening-ceremonies-academic-contests/,4,https://usjr.edu.ph/
1151,https://usjr.edu.ph/events/event/opening-academic-contest-buwan-ng-wika/,4,https://usjr.edu.ph/
1152,https://usjr.edu.ph/events/event/opening-salvo-practice/,4,https://usjr.edu.ph/
1153,https://usjr.edu.ph/events/event/orientation-bsn-students-manual/,4,https://usjr.edu.ph/
1154,https://usjr.edu.ph/events/event/orientation-of-bsn-students-manual/,4,https://usjr.edu.ph/
1155,https://usjr.edu.ph/events/event/orientation-parents-grade-7-transferees/,4,https://usjr.edu.ph/
1156,https://usjr.edu.ph/events/event/orientation-tete-tete-newly-hired-teachers/,4,https://usjr.edu.ph/
1157,https://usjr.edu.ph/events/event/pakighimamat-general-rehearsal/,4,https://usjr.edu.ph/
1158,https://usjr.edu.ph/events/event/pakighimamat-practice/,4,https://usjr.edu.ph/
1159,https://usjr.edu.ph/events/event/pakighimamat-practices/,4,https://usjr.edu.ph/
1160,https://usjr.edu.ph/events/event/pakighimamat/,4,https://usjr.edu.ph/
1161,https://usjr.edu.ph/events/event/pasundayag/,4,https://usjr.edu.ph/
1162,https://usjr.edu.ph/events/event/pe-fitness-days/,4,https://usjr.edu.ph/
1163,https://usjr.edu.ph/events/event/poea-pre-employment-orientation-seminar/,4,https://usjr.edu.ph/
1164,https://usjr.edu.ph/events/event/practicum-orientation-ojt-job-fair/,4,https://usjr.edu.ph/
1165,https://usjr.edu.ph/events/event/prelim-2nd-sem-2017/,4,https://usjr.edu.ph/
1166,https://usjr.edu.ph/events/event/product-launching/,4,https://usjr.edu.ph/
1167,https://usjr.edu.ph/events/event/pta-general-assembly/,4,https://usjr.edu.ph/
1168,https://usjr.edu.ph/events/event/recognition-honorspinning-ceremony/,4,https://usjr.edu.ph/
1169,https://usjr.edu.ph/events/event/recognition-of-honors/,4,https://usjr.edu.ph/
1170,https://usjr.edu.ph/events/event/research-presentation/,4,https://usjr.edu.ph/
1171,https://usjr.edu.ph/events/event/retooling-seminar-among-core-group-debriefers/,4,https://usjr.edu.ph/
1172,https://usjr.edu.ph/events/event/rover-vigil/,4,https://usjr.edu.ph/
1173,https://usjr.edu.ph/events/event/scouting-orientation/,4,https://usjr.edu.ph/
1174,https://usjr.edu.ph/events/event/sds-coe-cicct-3rd-years/,4,https://usjr.edu.ph/
1175,https://usjr.edu.ph/events/event/self-management-seminar/,4,https://usjr.edu.ph/
1176,https://usjr.edu.ph/events/event/seminar-gender-equity/,4,https://usjr.edu.ph/
1177,https://usjr.edu.ph/events/event/senior-high-pakighimamat/,4,https://usjr.edu.ph/
1178,https://usjr.edu.ph/events/event/shs-practices-pakighimamat-2/,4,https://usjr.edu.ph/
1179,https://usjr.edu.ph/events/event/shs-practices-pakighimamat-3/,4,https://usjr.edu.ph/
1180,https://usjr.edu.ph/events/event/shs-practices-pakighimamat-4/,4,https://usjr.edu.ph/
1181,https://usjr.edu.ph/events/event/shs-practices-pakighimamat/,4,https://usjr.edu.ph/
1182,https://usjr.edu.ph/events/event/shs-pta-asssembly/,4,https://usjr.edu.ph/
1183,https://usjr.edu.ph/events/event/tco-first-general-assembly/,4,https://usjr.edu.ph/
1184,https://usjr.edu.ph/events/event/teambuilding-cicct-4th-year-students/,4,https://usjr.edu.ph/
1185,https://usjr.edu.ph/events/event/teambuilding-coe-4-th-year-students/,4,https://usjr.edu.ph/
1186,https://usjr.edu.ph/events/event/todays-event/,4,https://usjr.edu.ph/
1187,https://usjr.edu.ph/events/event/zumba-fitness-3/,4,https://usjr.edu.ph/
1188,https://usjr.edu.ph/law/degrees/graduate/,4,https://usjr.edu.ph/
1189,https://usjr.edu.ph/law/degrees/graduate/executive-law,4,https://usjr.edu.ph/
1190,https://usjr.edu.ph/law/degrees/graduate/regular-law,4,https://usjr.edu.ph/
1191,https://usjr.edu.ph/library/branch-libraries/library-elementary/,4,https://usjr.edu.ph/
1192,https://usjr.edu.ph/library/branch-libraries/library-imc/,4,https://usjr.edu.ph/
1193,https://usjr.edu.ph/library/branch-libraries/library-junior-high-school/,4,https://usjr.edu.ph/
1194,https://usjr.edu.ph/library/branch-libraries/senor-high-school/,4,https://usjr.edu.ph/
1195,https://usjr.edu.ph/research/downloadables/downloadable-research-forms/,4,https://usjr.edu.ph/
1196,https://usjr.edu.ph/research/downloadables/ethics-review-board-forms/,4,https://usjr.edu.ph/
1197,https://usjr.edu.ph/research/downloadables/faculty-research-program-formsdownload/,4,https://usjr.edu.ph/
1198,https://usjr.edu.ph/rittc/programs/assessment/,4,https://usjr.edu.ph/
1199,https://usjr.edu.ph/sams/degrees/undergraduate/,4,https://usjr.edu.ph/
1200,https://usjr.edu.ph/sas/degrees/graduate/,4,https://usjr.edu.ph/
1201,https://usjr.edu.ph/sas/degrees/undergraduate/,4,https://usjr.edu.ph/
1202,https://usjr.edu.ph/sbm/degrees/sbm-graduate-programs/,4,https://usjr.edu.ph/
1203,https://usjr.edu.ph/sbm/degrees/undergraduate/,4,https://usjr.edu.ph/
1204,https://usjr.edu.ph/scs/degrees/graduate/,4,https://usjr.edu.ph/
1205,https://usjr.edu.ph/scs/degrees/undergraduate/,4,https://usjr.edu.ph/
1206,https://usjr.edu.ph/seniorhighschool/track/academic/,4,https://usjr.edu.ph/
1207,https://usjr.edu.ph/seniorhighschool/track/tech-voc-livelihood/,4,https://usjr.edu.ph/
1208,https://usjr.edu.ph/soe/degrees/graduate/,4,https://usjr.edu.ph/
1209,https://usjr.edu.ph/soe/degrees/undergraduate/,4,https://usjr.edu.ph/
1210,https://usjr.edu.ph/soeng/degrees/graduate/,4,https://usjr.edu.ph/
1211,https://usjr.edu.ph/soeng/degrees/undergraduate/,4,https://usjr.edu.ph/
1212,https://usjr.edu.ph/student-life/campus-experience/environmental-responsibility/,4,https://usjr.edu.ph/
1213,https://usjr.edu.ph/student-life/campus-experience/facilities/,4,https://usjr.edu.ph/
1214,https://usjr.edu.ph/student-life/campus-experience/safety-and-security/,4,https://usjr.edu.ph/
1215,https://usjr.edu.ph/student-life/student-activities/army-rotc/,4,https://usjr.edu.ph/
1216,https://usjr.edu.ph/student-life/student-activities/athletics/,4,https://usjr.edu.ph/
1217,https://usjr.edu.ph/student-life/student-activities/civic-education-and-training/,4,https://usjr.edu.ph/
1218,https://usjr.edu.ph/student-life/student-activities/clubs-and-organizations/,4,https://usjr.edu.ph/
1219,https://usjr.edu.ph/student-life/student-activities/community-involvement/,4,https://usjr.edu.ph/
1220,https://usjr.edu.ph/student-life/student-activities/faith/,4,https://usjr.edu.ph/
1221,https://usjr.edu.ph/student-life/student-activities/media-publications/,4,https://usjr.edu.ph/
1222,https://usjr.edu.ph/student-life/student-activities/ssc/,4,https://usjr.edu.ph/
1223,https://usjr.edu.ph/student-life/student-services/academic-support-services/,4,https://usjr.edu.ph/
1224,https://usjr.edu.ph/student-life/student-services/career-collaborative/,4,https://usjr.edu.ph/
1225,https://usjr.edu.ph/student-life/student-services/photo-and-documentations/,4,https://usjr.edu.ph/
1226,https://usjr.edu.ph/student-life/student-services/school-supplies/,4,https://usjr.edu.ph/
1227,https://usjr.edu.ph/student-life/student-services/student-counseling/,4,https://usjr.edu.ph/
1228,https://usjr.edu.ph/student-life/student-services/student-data-processing-and-payments/,4,https://usjr.edu.ph/
1229,https://usjr.edu.ph/student-life/student-services/student-health/,4,https://usjr.edu.ph/
1230,https://usjr.edu.ph/virtual-tour/basak-campus/bunao-highway/,4,https://usjr.edu.ph/
1231,https://usjr.edu.ph/virtual-tour/basak-campus/canteen/,4,https://usjr.edu.ph/
1232,https://usjr.edu.ph/virtual-tour/basak-campus/coliseum/,4,https://usjr.edu.ph/
1233,https://usjr.edu.ph/virtual-tour/basak-campus/mrf/,4,https://usjr.edu.ph/
1234,https://usjr.edu.ph/virtual-tour/basak-campus/olcon/,4,https://usjr.edu.ph/
1235,https://usjr.edu.ph/virtual-tour/basak-campus/parking-lot/,4,https://usjr.edu.ph/
1236,https://usjr.edu.ph/virtual-tour/basak-campus/pius/,4,https://usjr.edu.ph/
1237,https://usjr.edu.ph/virtual-tour/basak-campus/rittc/,4,https://usjr.edu.ph/
1238,https://usjr.edu.ph/virtual-tour/basak-campus/sem/,4,https://usjr.edu.ph/
1239,https://usjr.edu.ph/virtual-tour/main-campus/augustine/,4,https://usjr.edu.ph/
1240,https://usjr.edu.ph/virtual-tour/main-campus/mt-carmel/,4,https://usjr.edu.ph/
1241,https://usjr.edu.ph/virtual-tour/main-campus/st-joseph/,4,https://usjr.edu.ph/
1242,https://usjr.edu.ph/2010/06/26/balamban-campus/,5,https://usjr.edu.ph/
1243,https://usjr.edu.ph/2010/06/26/basak-campus/,5,https://usjr.edu.ph/
1244,https://usjr.edu.ph/2010/06/26/main-campus/,5,https://usjr.edu.ph/
1245,https://usjr.edu.ph/2016/01/19/library-staff-development-through-echo-seminar/,5,https://usjr.edu.ph/
1246,https://usjr.edu.ph/2016/04/23/ched-renews-excellence-status-of-usj-r-teacher-education/,5,https://usjr.edu.ph/
1247,https://usjr.edu.ph/2016/04/23/pert-taps-usj-r-for-off-campus-management-program/,5,https://usjr.edu.ph/
1248,https://usjr.edu.ph/2016/04/23/usj-r-summer-enrollment-2016/,5,https://usjr.edu.ph/
1249,https://usjr.edu.ph/2016/04/29/usj-r-admin-is-first-filipino-green-ring-awardee/,5,https://usjr.edu.ph/
1250,https://usjr.edu.ph/2016/04/29/usj-r-signs-pact-with-montebello-hotel-for-ojt-program/,5,https://usjr.edu.ph/
1251,https://usjr.edu.ph/2016/04/29/usj-r-usc-ctu-sign-pact-for-monozukuri-training/,5,https://usjr.edu.ph/
1252,https://usjr.edu.ph/2016/05/10/enroll-usj-r-college-education/,5,https://usjr.edu.ph/
1253,https://usjr.edu.ph/2016/05/11/80-deped-teachers-awarded-mtb-mle-certificates/,5,https://usjr.edu.ph/
1254,https://usjr.edu.ph/2016/05/11/cicct-awards-new-batch-of-ibm-db2-passers/,5,https://usjr.edu.ph/
1255,https://usjr.edu.ph/2016/05/11/cicct-kick-starts-the-student-advisorship-program/,5,https://usjr.edu.ph/
1256,https://usjr.edu.ph/2016/05/11/home-about-programs-faculty-students-facilities-search-usj-r-coe-microsoft-recognizes-two-usj-r-coe-profs-for-ambassadors-program/,5,https://usjr.edu.ph/
1257,https://usjr.edu.ph/2016/05/11/mega-cebus-teachers-competition-flash-cards-for-better-education/,5,https://usjr.edu.ph/
1258,https://usjr.edu.ph/2016/05/11/usj-r-coe-supports-innovative-teacher-trainings-nationwide/,5,https://usjr.edu.ph/
1259,https://usjr.edu.ph/2016/05/12/commerce-week-2015-a-cut-above-the-rest/,5,https://usjr.edu.ph/
1260,https://usjr.edu.ph/2016/05/12/future-entrepreneurs-engage-in-go-negosyo-creativity-and-innovation-summit-2014/,5,https://usjr.edu.ph/
1261,https://usjr.edu.ph/2016/05/12/hms-wins-back-spotlight-2016-battle-of-the-wild/,5,https://usjr.edu.ph/
1262,https://usjr.edu.ph/2016/05/12/jaguar-jpians-dominate-cfjpia-2015/,5,https://usjr.edu.ph/
1263,https://usjr.edu.ph/2016/05/12/jbees-exudes-black-and-white-fever/,5,https://usjr.edu.ph/
1264,https://usjr.edu.ph/2016/05/12/jems-and-tco-rep-win-mr-and-ms-commerce-2016/,5,https://usjr.edu.ph/
1265,https://usjr.edu.ph/2016/05/30/cicct-elevated-to-center-of-excellence-status/,5,https://usjr.edu.ph/
1266,https://usjr.edu.ph/2016/05/page/2/,5,https://usjr.edu.ph/
1267,https://usjr.edu.ph/2016/06/25/gstestpost/,5,https://usjr.edu.ph/
1268,https://usjr.edu.ph/2016/07/04/4-teams-among-the-semi-finalists-for-the-accenture-program-the-future/,5,https://usjr.edu.ph/
1269,https://usjr.edu.ph/2016/07/04/cicct-awards-new-batch-of-ibm-db2-passers-2/,5,https://usjr.edu.ph/
1270,https://usjr.edu.ph/2016/07/04/cicct-produces-another-batch-of-philnits-passers/,5,https://usjr.edu.ph/
1271,https://usjr.edu.ph/2016/07/04/cicct-recognized-by-ched-as-center-of-excellence-for-i-t-education/,5,https://usjr.edu.ph/
1272,https://usjr.edu.ph/2016/07/04/cicct-won-2nd-runner-up-in-12-th-smart-sweep/,5,https://usjr.edu.ph/
1273,https://usjr.edu.ph/2016/08/23/recollects-dedicate-first-ecopark-to-mary-2/,5,https://usjr.edu.ph/
1274,https://usjr.edu.ph/2016/09/05/usj-r-among-top-performing-schools-has-4-cpa-topnotchers/,5,https://usjr.edu.ph/
1275,https://usjr.edu.ph/2016/09/05/usj-r-forges-pact-with-mitsumi-for-robotics-engineering-class/,5,https://usjr.edu.ph/
1276,https://usjr.edu.ph/2016/09/07/campus-book-fair-16-a-success/,5,https://usjr.edu.ph/
1277,https://usjr.edu.ph/2016/09/07/usj-r-library-staff-visited-libraries/,5,https://usjr.edu.ph/
1278,https://usjr.edu.ph/2016/09/30/usj-r-holds-4th-recoletos-run/,5,https://usjr.edu.ph/
1279,https://usjr.edu.ph/2016/09/30/usj-r-to-engage-japanese-school-in-exchange-program/,5,https://usjr.edu.ph/
1280,https://usjr.edu.ph/2016/10/03/usj-r-alumni-card-entitles-holder-to-discounts/,5,https://usjr.edu.ph/
1281,https://usjr.edu.ph/2016/10/04/herrell-urges-josenians-to-care-for-environment/,5,https://usjr.edu.ph/
1282,https://usjr.edu.ph/2016/10/04/usj-r-breaks-ground-on-6-story-shs-bldg/,5,https://usjr.edu.ph/
1283,https://usjr.edu.ph/2016/10/12/usj-r-helps-lady-inmates-get-ncii/,5,https://usjr.edu.ph/
1284,https://usjr.edu.ph/2016/10/23/usj-r-admin-gifts-pope-francis-with-painting/,5,https://usjr.edu.ph/
1285,https://usjr.edu.ph/2016/11/14/usj-r-rules-2nd-visayas-universities-debate-championship/,5,https://usjr.edu.ph/
1286,https://usjr.edu.ph/2016/12/10/josenian-filmmakers-dominate-national-film-fests/,5,https://usjr.edu.ph/
1287,https://usjr.edu.ph/2016/12/11/christmas-message-from-the-president/,5,https://usjr.edu.ph/
1288,https://usjr.edu.ph/2017/01/24/usj-r-to-hold-training-on-ethical-research-practices/,5,https://usjr.edu.ph/
1289,https://usjr.edu.ph/2017/02/05/usj-r-forges-link-with-ausn-for-scholarly-exchange/,5,https://usjr.edu.ph/
1290,https://usjr.edu.ph/2017/02/08/21-japanese-execs-drop-by-usj-r-for-business-mission/,5,https://usjr.edu.ph/
1291,https://usjr.edu.ph/2017/02/12/engineering-students-sent-to-japan-for-technology-immersion/,5,https://usjr.edu.ph/
1292,https://usjr.edu.ph/2017/02/13/usj-r-partners-with-colombian-sister-school/,5,https://usjr.edu.ph/
1293,https://usjr.edu.ph/2017/03/02/usj-r-inks-exchange-student-deal-hiroshima-based-school/,5,https://usjr.edu.ph/
1294,https://usjr.edu.ph/2017/03/13/usj-r-now-testing-venue-ielts/,5,https://usjr.edu.ph/
1295,https://usjr.edu.ph/2017/03/21/usj-r-launches-food-sharing-program-poor/,5,https://usjr.edu.ph/
1296,https://usjr.edu.ph/2017/03/27/usj-r-holds-1st-recoletos-film-fest/,5,https://usjr.edu.ph/
1297,https://usjr.edu.ph/2017/04/10/jeo-holds-three-day-leadership-program-new-leaders/,5,https://usjr.edu.ph/
1298,https://usjr.edu.ph/2017/05/08/josenians-develop-app-bridge-blood-supply-demand/,5,https://usjr.edu.ph/
1299,https://usjr.edu.ph/2017/05/09/usj-r-hold-ed-tech-innovation-summit/,5,https://usjr.edu.ph/
1300,https://usjr.edu.ph/2017/05/18/usj-r-junior-senior-highs-first-student-cultural-exchange-program-japan/,5,https://usjr.edu.ph/
1301,https://usjr.edu.ph/2017/05/30/cicct-concluded-forward-startup-demo-day-2017/,5,https://usjr.edu.ph/
1302,https://usjr.edu.ph/2017/05/30/jpia-usj-r-named-outstanding-local-chapter/,5,https://usjr.edu.ph/
1303,https://usjr.edu.ph/2017/05/31/usj-r-scores-3-cpa-topnotchers/,5,https://usjr.edu.ph/
1304,https://usjr.edu.ph/2017/06/06/usj-r-researchers-provide-training-external-contributors/,5,https://usjr.edu.ph/
1305,https://usjr.edu.ph/2017/06/07/research-sets-pace/,5,https://usjr.edu.ph/
1306,https://usjr.edu.ph/2017/06/08/usj-r-opens-off-campus-masteral-program-region-viii/,5,https://usjr.edu.ph/
1307,https://usjr.edu.ph/2017/06/12/juniors-welcome-new-academic-year-cultural-performances/,5,https://usjr.edu.ph/
1308,https://usjr.edu.ph/2017/06/19/8033/,5,https://usjr.edu.ph/
1309,https://usjr.edu.ph/2017/06/21/usj-r-coe-faculty-receives-ched-scholarship/,5,https://usjr.edu.ph/
1310,https://usjr.edu.ph/2017/06/25/coe-dean-receives-garbo-sa-cnu-award/,5,https://usjr.edu.ph/
1311,https://usjr.edu.ph/2017/06/29/josenian-elected-jea-president/,5,https://usjr.edu.ph/
1312,https://usjr.edu.ph/2017/07/04/graduate-school-additional-off-campus-site-mepz/,5,https://usjr.edu.ph/
1313,https://usjr.edu.ph/2017/07/04/seminar-workshop-textbook-writing/,5,https://usjr.edu.ph/
1314,https://usjr.edu.ph/2017/07/15/shs-promote-peace-digital-times-hashtag/,5,https://usjr.edu.ph/
1315,https://usjr.edu.ph/2017/07/18/josenians-excel-international-travel-festival-2017/,5,https://usjr.edu.ph/
1316,https://usjr.edu.ph/2017/07/22/commerce-dean-receives-picpa-leadership-award/,5,https://usjr.edu.ph/
1317,https://usjr.edu.ph/2017/07/22/shs-publication-releases-first-magazine/,5,https://usjr.edu.ph/
1318,https://usjr.edu.ph/2017/08/01/junior-high-students-dance-advocate-health-wellness/,5,https://usjr.edu.ph/
1319,https://usjr.edu.ph/2017/08/07/usj-r-renews-contract-itso-cebu-chamber-commerce-industry/,5,https://usjr.edu.ph/
1320,https://usjr.edu.ph/2017/08/07/usj-r-sends-1st-mechanical-engineering-student-intern-japan/,5,https://usjr.edu.ph/
1321,https://usjr.edu.ph/2017/08/12/usj-r-partners-inner-outer-travel-cultural-exchange-program/,5,https://usjr.edu.ph/
1322,https://usjr.edu.ph/2017/08/28/university-wins-grant-journal-incentive-program/,5,https://usjr.edu.ph/
1323,https://usjr.edu.ph/2017/08/28/usj-r-ie-students-granted-utility-model/,5,https://usjr.edu.ph/
1324,https://usjr.edu.ph/2017/09/01/josenian-first-cebuano-recipient-gma-excellence-award/,5,https://usjr.edu.ph/
1325,https://usjr.edu.ph/2017/09/01/josenian-team-tops-campus-patrol/,5,https://usjr.edu.ph/
1326,https://usjr.edu.ph/2017/09/03/agosto-2017-buwan-ng-wikang-mapagbago/,5,https://usjr.edu.ph/
1327,https://usjr.edu.ph/2017/09/28/usj-r-builds-bakeshop-behind-bars/,5,https://usjr.edu.ph/
1328,https://usjr.edu.ph/2017/11/08/jaguars-rank-third-xiamen-international-colleges-basketball-tournament/,5,https://usjr.edu.ph/
1329,https://usjr.edu.ph/2017/11/13/josenians-bag-manunuri-award-film/,5,https://usjr.edu.ph/
1330,https://usjr.edu.ph/2017/11/18/usj-r-inaugurates-shs-building-dedicated-la-salud/,5,https://usjr.edu.ph/
1331,https://usjr.edu.ph/2017/11/26/college-engineering-fluor-philippines-hold-first-eitc/,5,https://usjr.edu.ph/
1332,https://usjr.edu.ph/2017/11/27/commerce-dean-receives-two-national-awards-month/,5,https://usjr.edu.ph/
1333,https://usjr.edu.ph/2017/11/28/rittc-grads-get-international-certification-singapore/,5,https://usjr.edu.ph/
1334,https://usjr.edu.ph/2017/11/29/asean-citation-index-recognizes-usj-r-journal/,5,https://usjr.edu.ph/
1335,https://usjr.edu.ph/2018/01/13/jaguars-celebrities-tie-basketball-match/,5,https://usjr.edu.ph/
1336,https://usjr.edu.ph/2018/01/17/accenture-visits-usj-r/,5,https://usjr.edu.ph/
1337,https://usjr.edu.ph/2018/02/05/synergy-forum-introduces-academe-partnerships/,5,https://usjr.edu.ph/
1338,https://usjr.edu.ph/2018/02/08/new-zealand-govt-encourage-filipino-students-avail-scholarships/,5,https://usjr.edu.ph/
1339,https://usjr.edu.ph/2018/03/08/2nd-recoletos-national-research-congress-opens-non-recollect-schools-nationwide/,5,https://usjr.edu.ph/
1340,https://usjr.edu.ph/2018/05/01/1st-r-e-s-c-u-e/,5,https://usjr.edu.ph/
1341,https://usjr.edu.ph/2018/05/01/josenian-graduate-passes-foreign-service-officer-fso-examination/,5,https://usjr.edu.ph/
1342,https://usjr.edu.ph/2018/05/04/prior-provincial-incumbency-extended-four-years/,5,https://usjr.edu.ph/
1343,https://usjr.edu.ph/2018/05/05/usj-r-best-local-jpia-chapter/,5,https://usjr.edu.ph/
1344,https://usjr.edu.ph/2018/05/31/two-josenians-top-cpa-passers-may-2018/,5,https://usjr.edu.ph/
1345,https://usjr.edu.ph/2018/06/01/school-law-alumni-association-welcomes-new-breed-officers/,5,https://usjr.edu.ph/
1346,https://usjr.edu.ph/2018/06/03/cicct-visits-taiwan-universities-research-collaboration/,5,https://usjr.edu.ph/
1347,https://usjr.edu.ph/2018/06/03/cicct-wins-national-pitching-contest-back-back/,5,https://usjr.edu.ph/
1348,https://usjr.edu.ph/2018/06/19/new-vps-introduced-opening-salvo-maspara-continues-tenure/,5,https://usjr.edu.ph/
1349,https://usjr.edu.ph/2018/06/20/san-beda-college-alabang-library-visit/,5,https://usjr.edu.ph/
1350,https://usjr.edu.ph/2018/07/02/southern-taiwan-university-and-usj-r-inks-cooperation-agreement/,5,https://usjr.edu.ph/
1351,https://usjr.edu.ph/2018/07/04/university-introduces-new-religious-administrators-2018-2022/,5,https://usjr.edu.ph/
1352,https://usjr.edu.ph/2018/07/10/royal-institution-singapore-grants-international-certification-rittc-grads/,5,https://usjr.edu.ph/
1353,https://usjr.edu.ph/2018/07/11/usj-r-holds-first-international-conference-methodological-advances-research/,5,https://usjr.edu.ph/
1354,https://usjr.edu.ph/2018/07/12/university-president-trains-singapore/,5,https://usjr.edu.ph/
1355,https://usjr.edu.ph/2018/07/16/13th-capping-badging-investiture/,5,https://usjr.edu.ph/
1356,https://usjr.edu.ph/2018/07/16/usj-r-welcomes-freshmen-transferees/,5,https://usjr.edu.ph/
1357,https://usjr.edu.ph/2018/07/20/university-celebrates-religious-affairs-week-2018/,5,https://usjr.edu.ph/
1358,https://usjr.edu.ph/2018/07/30/josenians-bag-12-awards-2018-cebu-accountancy-week/,5,https://usjr.edu.ph/
1359,https://usjr.edu.ph/2018/08/09/cebuanos-at-wcopa-2018/,5,https://usjr.edu.ph/
1360,https://usjr.edu.ph/2018/08/10/josenian-lawyer-places-15th-bar-exam/,5,https://usjr.edu.ph/
1361,https://usjr.edu.ph/2018/08/16/6th-recoletos-run-slated-september-16/,5,https://usjr.edu.ph/
1362,https://usjr.edu.ph/2018/08/21/opening-recoletos-de-cebu-2018/,5,https://usjr.edu.ph/
1363,https://usjr.edu.ph/2018/08/31/gnea/,5,https://usjr.edu.ph/
1364,https://usjr.edu.ph/2018/09/04/josenian-student-organization-leaders-conduct-mural-painting-at-tungkil/,5,https://usjr.edu.ph/
